State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Virudhunagar,"Sivakasi(Uzhavar Sandhai )",Lemon,Lemon,Local,06/04/2025,5500,6000,6000
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,06/04/2025,2700,3000,3000
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,06/04/2025,2700,3000,3000
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,06/04/2025,6500,7000,7000
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,06/04/2025,5500,6000,6000
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )",Lime,Lime,Local,06/04/2025,13000,14000,14000
"Tamil Nadu",Virudhunagar,"Srivilliputhur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,06/04/2025,2200,2500,2500
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,06/04/2025,3000,3600,3600
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai )",Cabbage,Cabbage,Local,06/04/2025,2000,2400,2400
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,06/04/2025,3200,4000,4000
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,06/04/2025,3000,3600,3600
"Tamil Nadu",Virudhunagar,"Thalavaipuram(Uzhavar Sandhai )",Coconut,Coconut,Local,06/04/2025,5000,6000,6000
"Tamil Nadu",Virudhunagar,"Virudhunagar(Uzhavar Sandhai )",Beetroot,Beetroot,Local,06/04/2025,2500,2600,2600
"Tamil Nadu",Virudhunagar,"Virudhunagar(Uzhavar Sandhai )","Onion Green","Onion Green",Local,06/04/2025,4800,4900,4900
Telangana,Mahbubnagar,Shadnagar,Brinjal,"Arkasheela Mattigulla",FAQ,06/04/2025,1800,2300,2000
Telangana,Mahbubnagar,Shadnagar,"Cluster beans","Cluster Beans",FAQ,06/04/2025,3000,3500,3200
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Field Pea","Field Pea",FAQ,06/04/2025,5500,5500,5500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Onion,"1st Sort",Non-FAQ,06/04/2025,2400,2400,2400
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Ridgeguard(Tori),Other,FAQ,06/04/2025,3500,3500,3500
Telangana,Warangal,Warangal,Grapes,White,Medium,06/04/2025,5000,5000,5000
Telangana,Warangal,Warangal,Mango,Other,Medium,06/04/2025,3700,3700,3700
Telangana,Warangal,Warangal,Mango,Other,Small,06/04/2025,1000,1000,1000
Telangana,Warangal,Warangal,Orange,Orange,Medium,06/04/2025,4500,4500,4500
Telangana,Warangal,Warangal,"Water Melon","Water Melon",Small,06/04/2025,450,450,450
Tripura,Dhalai,Gandacharra,"Bhindi(Ladies Finger)",Bhindi,FAQ,06/04/2025,3800,4000,3900
Tripura,Dhalai,Gandacharra,Onion,Onion,FAQ,06/04/2025,3800,4000,3900
Tripura,Dhalai,Gandacharra,Potato,Jalander,FAQ,06/04/2025,2500,2700,2600
Tripura,Dhalai,Kulai,Cucumbar(Kheera),Cucumbar,FAQ,06/04/2025,5500,6000,5800
Tripura,Dhalai,Masli,"Bitter gourd","Bitter Gourd",FAQ,06/04/2025,3000,4000,3500
Tripura,Gomati,Nutanbazar,"Bhindi(Ladies Finger)",Bhindi,FAQ,06/04/2025,5850,6000,5950
Tripura,Gomati,Nutanbazar,Drumstick,Drumstick,FAQ,06/04/2025,1850,2000,1950
Tripura,Gomati,Nutanbazar,Paddy(Dhan)(Common),"Swarna Masuri (New)",FAQ,06/04/2025,2150,2300,2250
Tripura,"North Tripura",Kadamtala,Cabbage,Cabbage,FAQ,06/04/2025,1000,1200,1100
Tripura,"North Tripura",Kanchanpur,Apple,Apple,Large,06/04/2025,10000,12000,11000
Tripura,"North Tripura",Panisagar,"Bhindi(Ladies Finger)",Bhindi,FAQ,06/04/2025,3800,3900,3850
Tripura,"North Tripura",Panisagar,Cabbage,Cabbage,FAQ,06/04/2025,1000,1200,1100
Tripura,"North Tripura",Panisagar,Carrot,Carrot,FAQ,06/04/2025,4800,5000,4900
Tripura,"North Tripura",Panisagar,Tomato,Tomato,FAQ,06/04/2025,800,1000,900
Tripura,Sepahijala,Jumpuijala,"Green Chilli","Green Chilly",FAQ,06/04/2025,5000,7000,6000
Tripura,Sepahijala,Melaghar,"Bhindi(Ladies Finger)",Other,FAQ,06/04/2025,3200,3500,3400
Tripura,Sepahijala,Melaghar,Cucumbar(Kheera),Cucumbar,FAQ,06/04/2025,3800,4500,4000
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Onion,Red,FAQ,06/04/2025,1800,1880,1875
"Uttar Pradesh",Amroha,Hasanpur,"Bottle gourd","Bottle Gourd",FAQ,06/04/2025,1410,1500,1450
"Uttar Pradesh",Amroha,Hasanpur,Papaya,Papaya,Medium,06/04/2025,1410,1500,1450
"Uttar Pradesh",Badaun,Dataganj,Paddy(Dhan)(Common),Sarvati,FAQ,06/04/2025,1950,2000,1980
"Uttar Pradesh",Badaun,Shahaswan,Apple,Other,Medium,06/04/2025,6900,7200,7000
"Uttar Pradesh",Badaun,Shahaswan,Brinjal,Brinjal,FAQ,06/04/2025,980,1050,1000
"Uttar Pradesh",Baghpat,Baraut,Capsicum,Capsicum,FAQ,06/04/2025,2540,2650,2590
"Uttar Pradesh",Baghpat,Baraut,Cucumbar(Kheera),Cucumbar,FAQ,06/04/2025,1450,1575,1510
"Uttar Pradesh",Balrampur,Tulsipur,Apple,"Kasmir/Shimla - II",Medium,06/04/2025,9400,9470,9450
"Uttar Pradesh",Balrampur,Tulsipur,Cauliflower,Cauliflower,FAQ,06/04/2025,950,1040,1000
"Uttar Pradesh",Balrampur,Tulsipur,"Field Pea","Field Pea",FAQ,06/04/2025,3600,3680,3640
"Uttar Pradesh",Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,06/04/2025,950,1040,1000
"Uttar Pradesh",Barabanki,Barabanki,Potato,Desi,FAQ,06/04/2025,1135,1235,1185
"Uttar Pradesh",Bulandshahar,Gulavati,Cauliflower,Cauliflower,FAQ,06/04/2025,1000,1200,1100
"Uttar Pradesh",Bulandshahar,Jahangirabad,Cucumbar(Kheera),Cucumbar,FAQ,06/04/2025,1340,1550,1445
"Uttar Pradesh",Bulandshahar,Jahangirabad,"Green Gram Dal (Moong Dal)","Green Gram Dal",FAQ,06/04/2025,9570,9810,9690
"Uttar Pradesh",Bulandshahar,Jahangirabad,Maize,Yellow,FAQ,06/04/2025,2425,2465,2440
"Uttar Pradesh",Bulandshahar,Jahangirabad,Tomato,Deshi,FAQ,06/04/2025,600,780,690
"Uttar Pradesh",Farukhabad,Kayamganj,Potato,Desi,FAQ,06/04/2025,1030,1150,1080
"Uttar Pradesh",Hamirpur,Kurara,Jowar(Sorghum),Local,FAQ,06/04/2025,2000,2100,2050
"Uttar Pradesh",Hamirpur,Kurara,Wheat,Dara,FAQ,06/04/2025,2450,2550,2500
"Uttar Pradesh",Hathras,Shadabad,Tomato,Deshi,FAQ,06/04/2025,900,1000,950
"Uttar Pradesh","Jalaun (Orai)",Jalaun,"Green Peas","Green Peas",FAQ,06/04/2025,4300,4600,4500
"Uttar Pradesh","Jalaun (Orai)",Madhogarh,Wheat,Dara,FAQ,06/04/2025,2450,2460,2455
"Uttar Pradesh","Kanpur Dehat",Pukharayan,Apple,Delicious,Medium,06/04/2025,8600,8650,8620
"Uttar Pradesh","Kanpur Dehat",Pukharayan,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,06/04/2025,10610,10640,10625
"Uttar Pradesh","Kanpur Dehat",Pukharayan,"Bhindi(Ladies Finger)",Bhindi,FAQ,06/04/2025,3330,3370,3350
"Uttar Pradesh","Kanpur Dehat",Pukharayan,Brinjal,Brinjal,FAQ,06/04/2025,1340,1360,1350
"Uttar Pradesh","Kanpur Dehat",Pukharayan,Potato,Desi,FAQ,06/04/2025,1260,1290,1275
"Uttar Pradesh",Lalitpur,Mehrauni,Soyabean,Soyabeen,Non-FAQ,06/04/2025,4000,4200,4100
"Uttar Pradesh",Muzaffarnagar,Khatauli,Apple,Apple,Medium,06/04/2025,4500,5500,5000
"Uttar Pradesh",Muzaffarnagar,Khatauli,Cucumbar(Kheera),Cucumbar,FAQ,06/04/2025,600,800,700
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Cabbage,Cabbage,FAQ,06/04/2025,550,670,600
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Cauliflower,Cauliflower,FAQ,06/04/2025,850,970,900
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Cucumbar(Kheera),Cucumbar,FAQ,06/04/2025,1400,1500,1450
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Garlic,Garlic,FAQ,06/04/2025,6400,6800,6600
"Uttar Pradesh",Muzaffarnagar,Muzzafarnagar,Onion,Red,Non-FAQ,06/04/2025,1300,1500,1400
"Uttar Pradesh",Pillibhit,Pilibhit,"Bottle gourd","Bottle Gourd",FAQ,06/04/2025,1305,1380,1355
"Uttar Pradesh",Pillibhit,Pilibhit,"Mousambi(Sweet Lime)",Mousambi,Medium,06/04/2025,3330,3420,3370
"Uttar Pradesh",Prayagraj,Ajuha,Onion,Red,FAQ,06/04/2025,1540,1670,1600
"Uttar Pradesh",Prayagraj,Ajuha,Potato,Desi,FAQ,06/04/2025,980,1120,1060
"Uttar Pradesh",Raebarelli,Jayas,Onion,Red,FAQ,06/04/2025,1700,1900,1850
"Uttar Pradesh",Raebarelli,Jayas,Onion,Red,Non-FAQ,06/04/2025,1700,1750,1720
"Uttar Pradesh",Raebarelli,Jayas,Tomato,Deshi,Non-FAQ,06/04/2025,450,600,500
"Uttar Pradesh",Raebarelli,Raibareilly,Garlic,Garlic,FAQ,06/04/2025,6200,6400,6300
"Uttar Pradesh",Raebarelli,Raibareilly,Ginger(Green),"Green Ginger",FAQ,06/04/2025,3360,3450,3400
"Uttar Pradesh",Raebarelli,Raibareilly,"Mousambi(Sweet Lime)",Mousambi,Medium,06/04/2025,3150,3200,3175
"Uttar Pradesh",Raebarelli,Raibareilly,Paddy(Dhan)(Common),Common,FAQ,06/04/2025,2300,2325,2315
"Uttar Pradesh",Raebarelli,Raibareilly,Tomato,Hybrid,FAQ,06/04/2025,760,850,800
"Uttar Pradesh",Saharanpur,Chutmalpur,Lemon,Lemon,FAQ,06/04/2025,2300,2500,2400
"Uttar Pradesh",Saharanpur,Chutmalpur,Pumpkin,Pumpkin,FAQ,06/04/2025,600,800,700
"Uttar Pradesh",Saharanpur,Chutmalpur,Spinach,Spinach,FAQ,06/04/2025,350,500,400
"Uttar Pradesh",Sambhal,Bhehjoi,Potato,Desi,Non-FAQ,06/04/2025,700,710,705
"Uttar Pradesh",Sambhal,Bhehjoi,Wood,Eucalyptus,FAQ,06/04/2025,480,496,490
"Uttar Pradesh",Shamli,Shamli,"Banana - Green","Banana - Green",FAQ,06/04/2025,1830,1930,1880
"Uttar Pradesh",Shamli,Shamli,Cauliflower,Cauliflower,FAQ,06/04/2025,800,900,850
"Uttar Pradesh",Shamli,Shamli,"Green Chilli","Green Chilly",FAQ,06/04/2025,3300,3400,3350
"Uttar Pradesh",Shamli,Shamli,Pomegranate,Pomogranate,Medium,06/04/2025,7740,7860,7800
"Uttar Pradesh",Shamli,Shamli,Potato,Desi,FAQ,06/04/2025,1020,1120,1070
"Uttar Pradesh",Shamli,Shamli,Raddish,Raddish,FAQ,06/04/2025,760,840,800
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Firewood,Other,FAQ,06/04/2025,300,340,320
"Uttar Pradesh",Unnao,Bangarmau,Apple,"Kasmir/Shimla - II",Medium,06/04/2025,8500,8600,8550
"Uttar Pradesh",Unnao,Bangarmau,Cauliflower,Cauliflower,FAQ,06/04/2025,1020,1120,1070
"Uttar Pradesh",Unnao,Bangarmau,Onion,Red,FAQ,06/04/2025,1830,1930,1880
"Uttar Pradesh",Unnao,Bangarmau,Potato,Desi,FAQ,06/04/2025,1100,1190,1140
"Uttar Pradesh",Unnao,Bangarmau,Wheat,Dara,FAQ,06/04/2025,2400,2500,2450
Uttrakhand,Haridwar,Roorkee,"Bhindi(Ladies Finger)",Other,FAQ,06/04/2025,1000,2000,1500
Uttrakhand,Haridwar,Roorkee,"Bitter gourd",Other,FAQ,06/04/2025,600,1000,800
Uttrakhand,Haridwar,Roorkee,Cucumbar(Kheera),Other,FAQ,06/04/2025,500,700,600
Uttrakhand,Haridwar,Roorkee,Potato,Other,FAQ,06/04/2025,700,1200,900
Uttrakhand,Nanital,Haldwani,Cauliflower,Other,FAQ,06/04/2025,900,1200,1000
Uttrakhand,Nanital,Haldwani,Cucumbar(Kheera),Other,FAQ,06/04/2025,2000,2400,2200
Uttrakhand,Nanital,Haldwani,"Green Chilli",Other,FAQ,06/04/2025,1500,2000,1800
Uttrakhand,Nanital,Haldwani,Orange,Other,Large,06/04/2025,4000,5000,4500
Uttrakhand,Nanital,Haldwani,Pumpkin,Other,FAQ,06/04/2025,1400,1800,1600
"West Bengal",Bankura,Bishnupur(Bankura),Rice,Fine,FAQ,06/04/2025,4300,4500,4350
"West Bengal",Bankura,Khatra,"Bottle gourd","Bottle Gourd",FAQ,06/04/2025,900,1300,1000
"West Bengal",Bankura,Khatra,Cucumbar(Kheera),Cucumbar,FAQ,06/04/2025,2000,2700,2200
"West Bengal",Birbhum,Birbhum,Brinjal,Brinjal,FAQ,06/04/2025,3100,3300,3200
"West Bengal",Birbhum,Birbhum,"Mustard Oil","Mustard Oil",FAQ,06/04/2025,14700,14900,14800
"West Bengal",Birbhum,Bolpur,Potato,Potato,FAQ,06/04/2025,900,1000,950
"West Bengal",Birbhum,Bolpur,Tomato,Hybrid,FAQ,06/04/2025,750,900,800
"West Bengal",Birbhum,Sainthia,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,06/04/2025,15600,15800,15700
"West Bengal",Birbhum,Sainthia,Brinjal,Brinjal,FAQ,06/04/2025,3000,3200,3100
"West Bengal",Coochbehar,Mekhliganj,Potato,Jyoti,FAQ,06/04/2025,1100,1150,1125
"West Bengal",Coochbehar,Mekhliganj,Tomato,Other,FAQ,06/04/2025,650,800,750
"West Bengal","Dakshin Dinajpur",Balurghat,Cabbage,Other,FAQ,06/04/2025,700,900,800
"West Bengal","Dakshin Dinajpur",Balurghat,"Green Chilli",Other,FAQ,06/04/2025,4900,5100,5000
"West Bengal","Dakshin Dinajpur",Balurghat,Raddish,Other,FAQ,06/04/2025,900,1100,1000
"West Bengal",Darjeeling,Karsiyang(Matigara),Carrot,Other,FAQ,06/04/2025,3000,3500,3200
"West Bengal",Darjeeling,Karsiyang(Matigara),Onion,Other,FAQ,06/04/2025,3300,3500,3400
"West Bengal",Darjeeling,Karsiyang(Matigara),Potato,Jyoti,FAQ,06/04/2025,1600,1700,1650
"West Bengal",Darjeeling,Siliguri,Banana,Other,Large,06/04/2025,2000,2100,2050
"West Bengal",Hooghly,Sheoraphuly,Ginger(Dry),Other,FAQ,06/04/2025,5000,5400,5200
"West Bengal",Hooghly,Sheoraphuly,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,06/04/2025,2800,3200,3000
"West Bengal",Howrah,Ramkrishanpur(Howrah),"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,06/04/2025,12300,12700,12500
"West Bengal",Howrah,Ramkrishanpur(Howrah),"Bhindi(Ladies Finger)",Bhindi,FAQ,06/04/2025,2400,3500,2600
"West Bengal",Howrah,Ramkrishanpur(Howrah),Onion,Other,FAQ,06/04/2025,1800,3000,2300
"West Bengal",Howrah,Ramkrishanpur(Howrah),Rice,"Sona Mansoori Non Basmati",FAQ,06/04/2025,3900,4100,4000
"West Bengal",Medinipur(W),Medinipur(West),Garlic,Garlic,FAQ,06/04/2025,9000,10000,9500
"West Bengal","North 24 Parganas",Barasat,Onion,Other,FAQ,06/04/2025,1800,1800,1800
"West Bengal","North 24 Parganas",Barasat,Pumpkin,Other,FAQ,06/04/2025,1800,1800,1800
"West Bengal","North 24 Parganas",Habra,Onion,Other,FAQ,06/04/2025,1400,1800,1800
"West Bengal","Paschim Bardhaman",Asansol,Onion,Nasik,Non-FAQ,06/04/2025,1900,2050,2000
"West Bengal","Paschim Bardhaman",Asansol,Tomato,Hybrid,FAQ,06/04/2025,550,700,600
"West Bengal","Paschim Bardhaman",Durgapur,Mustard,Other,Non-FAQ,06/04/2025,6000,6200,6100
"West Bengal","Paschim Bardhaman",Durgapur,"Mustard Oil",Other,FAQ,06/04/2025,14650,15000,14800
"West Bengal","Paschim Bardhaman",Durgapur,Potato,Jyoti,FAQ,06/04/2025,1200,1340,1300
"West Bengal","Paschim Bardhaman",Durgapur,Rice,Fine,FAQ,06/04/2025,4350,4600,4500
"West Bengal","Purba Bardhaman",Kalna,Cucumbar(Kheera),Other,FAQ,06/04/2025,1800,2000,1900
"West Bengal","Purba Bardhaman",Kalna,Jute,TD-5,FAQ,06/04/2025,5600,5700,5650
"West Bengal",Puruliya,Purulia,Potato,Jyoti,FAQ,06/04/2025,1030,1050,1040
"West Bengal","Sounth 24 Parganas","Diamond Harbour(South 24-pgs)",Fish,Katla(Big),FAQ,06/04/2025,16500,17500,17000
"West Bengal","Sounth 24 Parganas","Diamond Harbour(South 24-pgs)",Onion,Red,FAQ,06/04/2025,1700,1800,1750
"Andhra Pradesh",Chittor,Madanapalli,Tomato,Local,FAQ,06/04/2025,1100,1300,1200
Assam,Barpeta,"Barpeta Road",Beetroot,Beetroot,Local,06/04/2025,1600,1800,1800
Assam,Barpeta,"Barpeta Road","Bhindi(Ladies Finger)",Bhindi,Local,06/04/2025,2200,2500,2500
Assam,Barpeta,"Barpeta Road",Capsicum,Capsicum,Local,06/04/2025,1200,1400,1400
Assam,Barpeta,"Barpeta Road",Drumstick,Drumstick,Local,06/04/2025,1800,3000,2800
Assam,Cachar,Sonabarighat,"French Beans (Frasbean)","French Beans (Frasbean)",Local,06/04/2025,2400,2500,2400
Assam,Cachar,Sonabarighat,"Green Chilli","Green Chilly",Local,06/04/2025,2000,2500,2000
Assam,Cachar,Sonabarighat,Tomato,Tomato,Local,06/04/2025,700,800,700
Assam,Golaghat,Golaghat,Pumpkin,Pumpkin,Local,06/04/2025,1000,1200,1200
Assam,Sibsagar,Sibsagar,Cabbage,Cabbage,Local,06/04/2025,1000,1300,1200
Bihar,Banka,Barahat,Onion,Medium,FAQ,06/04/2025,2600,3000,2800
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Tomato,Other,FAQ,06/04/2025,400,1200,1000
Chattisgarh,Bilaspur,Tiphra,Tomato,Local,Non-FAQ,06/04/2025,500,700,600
Chattisgarh,Raigarh,Baramkela,Wheat,Deshi,Non-FAQ,06/04/2025,2350,2350,2350
Chattisgarh,Raigarh,Sarangarh,Paddy(Dhan)(Common),1001,Non-FAQ,06/04/2025,2100,2100,2100
Gujarat,Dahod,"Dahod(Veg. Market)","Sweet Potato","Sweet Potato",FAQ,06/04/2025,2000,2000,2000
Haryana,Ambala,"Ambala Cantt.","Bitter gourd","Bitter Gourd",FAQ,06/04/2025,1500,1700,1600
Haryana,Faridabad,Ballabhgarh,Pumpkin,Other,FAQ,06/04/2025,300,600,400
Haryana,Faridabad,Faridabad,Apple,Apple,Large,06/04/2025,5000,8000,6500
Haryana,Faridabad,Faridabad,Raddish,Other,FAQ,06/04/2025,400,800,600
Haryana,Faridabad,Faridabad,"Water Melon",Other,Large,06/04/2025,1000,1400,1200
Haryana,Gurgaon,Gurgaon,"Bottle gourd","Bottle Gourd",FAQ,06/04/2025,800,1000,900
Haryana,Gurgaon,Gurgaon,Cabbage,Other,FAQ,06/04/2025,800,1200,1000
Haryana,Gurgaon,Gurgaon,Cauliflower,Other,FAQ,06/04/2025,1000,2000,1500
Haryana,Gurgaon,Gurgaon,Grapes,Other,Large,06/04/2025,7000,9000,8000
Haryana,Gurgaon,Gurgaon,Potato,Other,FAQ,06/04/2025,1000,1400,1200
Haryana,Hissar,Barwala(Hisar),Ber(Zizyphus/Borehannu),Other,Medium,06/04/2025,1800,2000,1900
Haryana,Hissar,Barwala(Hisar),Brinjal,Other,FAQ,06/04/2025,1000,1250,1150
Haryana,Hissar,Barwala(Hisar),Cabbage,Other,FAQ,06/04/2025,700,800,750
Haryana,Hissar,Barwala(Hisar),Ginger(Green),Other,FAQ,06/04/2025,3900,4000,3950
Haryana,Hissar,Barwala(Hisar),Tomato,Other,FAQ,06/04/2025,800,1250,1150
Haryana,Hissar,Hansi,"Bhindi(Ladies Finger)",Other,FAQ,06/04/2025,5000,6000,5500
Haryana,Hissar,Hansi,Capsicum,Other,FAQ,06/04/2025,2000,3000,2500
Haryana,Hissar,Hansi,Chikoos(Sapota),Other,Medium,06/04/2025,3000,5000,4000
Haryana,Hissar,Hansi,Cucumbar(Kheera),Other,FAQ,06/04/2025,1000,2500,2000
Haryana,Hissar,Hansi,Grapes,Other,Medium,06/04/2025,6000,10000,8000
Haryana,Hissar,Uklana,Apple,Apple,Medium,06/04/2025,6000,6500,6500
Haryana,Hissar,Uklana,"Banana - Green","Banana - Green",FAQ,06/04/2025,1500,1500,1500
Haryana,Hissar,Uklana,Brinjal,Other,FAQ,06/04/2025,800,1000,1000
Haryana,Hissar,Uklana,"Mousambi(Sweet Lime)",Mousambi,Medium,06/04/2025,4000,4000,4000
Haryana,Kaithal,Siwan,"Bottle gourd",Other,FAQ,06/04/2025,900,1050,1000
Haryana,Karnal,Tarori,Onion,Other,Non-FAQ,06/04/2025,1800,2500,2200
Haryana,Mewat,Tauru,Chikoos(Sapota),Other,Medium,06/04/2025,4000,4000,4000
Haryana,Mewat,Tauru,Potato,Potato,FAQ,06/04/2025,1000,1000,1000
Haryana,Panchkula,"New Grain Market , Panchkula",Apple,Apple,Large,06/04/2025,8500,9500,9000
Haryana,Panchkula,"Raipur Rai","Bottle gourd","Bottle Gourd",FAQ,06/04/2025,900,1000,900
Haryana,Panchkula,"Raipur Rai",Cucumbar(Kheera),Other,FAQ,06/04/2025,1400,1500,1400
Haryana,Panchkula,"Raipur Rai",Potato,Other,FAQ,06/04/2025,800,900,800
Haryana,Panipat,Madlauda,Potato,Other,FAQ,06/04/2025,700,900,700
Haryana,Rewari,Rewari,Apple,Apple,Medium,06/04/2025,5000,15000,10000
Haryana,Rewari,Rewari,Tomato,Other,Non-FAQ,06/04/2025,500,1000,750
Haryana,Sonipat,Ganaur,"Bitter gourd","Bitter Gourd",FAQ,06/04/2025,2800,3000,2800
Haryana,Sonipat,Ganaur,Cabbage,Cabbage,FAQ,06/04/2025,900,1000,900
Haryana,Sonipat,Ganaur,Coriander(Leaves),Coriander,FAQ,06/04/2025,2000,2500,2200
Haryana,Sonipat,Ganaur,Pumpkin,Pumpkin,FAQ,06/04/2025,1000,1200,1000
Haryana,Sonipat,Gohana,Onion,Other,Non-FAQ,06/04/2025,1100,1300,1200
Haryana,Sonipat,Gohana,Orange,Other,Large,06/04/2025,5000,6000,5500
Haryana,Sonipat,Gohana,Potato,Other,Non-FAQ,06/04/2025,800,1200,1000
Haryana,Sonipat,Gohana,"Water Melon",Other,Large,06/04/2025,1500,2000,1800
"Himachal Pradesh",Mandi,Mandi(Takoli),Cabbage,Other,FAQ,06/04/2025,800,1000,1000
"Himachal Pradesh",Mandi,Mandi(Takoli),Raddish,Other,FAQ,06/04/2025,600,800,800
"Himachal Pradesh",Mandi,Mandi(Takoli),Tomato,Other,FAQ,06/04/2025,1500,2000,1800
Karnataka,"Karwar(Uttar Kannad)",Haliyala,Maize,Hybrid/Local,FAQ,06/04/2025,2300,2300,2300
Kerala,Ernakulam,"Koovapadi VFPCK",Ashgourd,Ashgourd,FAQ,06/04/2025,1200,1600,1400
Kerala,Ernakulam,"Koovapadi VFPCK",Cucumbar(Kheera),Cucumbar,FAQ,06/04/2025,3100,3500,3300
Kerala,Ernakulam,Piravam,"Banana - Green",Other,FAQ,06/04/2025,4000,6000,5000
Kerala,Ernakulam,Piravam,"Bhindi(Ladies Finger)",Other,FAQ,06/04/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,Cabbage,Other,FAQ,06/04/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,"Little gourd (Kundru)",Other,FAQ,06/04/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,Papaya,Papaya,Large,06/04/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,"Papaya (Raw)",Other,FAQ,06/04/2025,3000,4000,3500
Kerala,Ernakulam,Piravam,Pineapple,"Pine Apple",Large,06/04/2025,4000,6000,5000
Kerala,Ernakulam,Piravam,Tomato,Other,FAQ,06/04/2025,4000,6000,5000
Kerala,Idukki,Thodupuzha,Apple,Other,Large,06/04/2025,19800,20000,20000
Kerala,Idukki,Thodupuzha,Banana,"Nendra Bale",Large,06/04/2025,5300,5500,5500
Kerala,Idukki,Thodupuzha,Banana,Robusta,Large,06/04/2025,2800,3000,3000
Kerala,Idukki,Thodupuzha,Brinjal,Other,FAQ,06/04/2025,3800,4000,4000
Kerala,Idukki,Thodupuzha,Carrot,Other,FAQ,06/04/2025,3800,4000,4000
Kerala,Idukki,Thodupuzha,Grapes,Black,Large,06/04/2025,13200,13400,13400
Kerala,Idukki,Thodupuzha,Snakeguard,Other,FAQ,06/04/2025,2800,3000,3000
Kerala,Idukki,Vandiperiyar,Banana,"Nendra Bale",Large,06/04/2025,6500,6800,6800
Kerala,Idukki,Vandiperiyar,"Bitter gourd",Other,FAQ,06/04/2025,4400,4500,4500
Kerala,Idukki,Vandiperiyar,Brinjal,Other,FAQ,06/04/2025,3400,3500,3500
Kerala,Idukki,Vandiperiyar,Cucumbar(Kheera),Other,FAQ,06/04/2025,2600,2800,2800
Kerala,Idukki,Vandiperiyar,Potato,Other,FAQ,06/04/2025,3200,3300,3200
Kerala,Idukki,Vandiperiyar,Snakeguard,Other,FAQ,06/04/2025,4500,4800,4800
Kerala,Kannur,"Koodali  VFPCK",Cucumbar(Kheera),Cucumbar,FAQ,06/04/2025,1500,1500,1500
Kerala,Kollam,Anchal,Ashgourd,Other,FAQ,06/04/2025,3700,3900,3800
Kerala,Kollam,Anchal,Banana,Poovan,Medium,06/04/2025,6500,6700,6600
Kerala,Kollam,Anchal,Banana,"Red Banana",Medium,06/04/2025,6800,7000,6900
Kerala,Kollam,Anchal,Banana,Robusta,Medium,06/04/2025,4200,4400,4300
Kerala,Kollam,Anchal,"Bhindi(Ladies Finger)",Other,FAQ,06/04/2025,4500,4700,4600
Kerala,Kollam,Anchal,"Bottle gourd",Other,FAQ,06/04/2025,2600,2800,2700
Kerala,Kollam,Anchal,Brinjal,Brinjal,FAQ,06/04/2025,4500,4700,4600
Kerala,Kollam,Anchal,Cabbage,Other,FAQ,06/04/2025,3600,3800,3700
Kerala,Kollam,Anchal,Cucumbar(Kheera),Other,FAQ,06/04/2025,1800,2000,1900
Kerala,Kollam,Anchal,Onion,Other,FAQ,06/04/2025,3600,3800,3700
Kerala,Kollam,Anchal,Potato,Other,FAQ,06/04/2025,4500,4700,4600
Kerala,Kollam,Anchal,Pumpkin,Pumpkin,FAQ,06/04/2025,1700,1900,1800
